CLASS,nombre,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,MolLogP
x,221.mol2,54,30,24,0,16,2,12,0,0,0,0,0,0,0,29,53,47,45,21,6,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24824280715298,1749.87182493512,12727.6259827515,12862.0732722526,0.136048970325035,0.989546997077743,5.59697552459909,0.000565496845527,0.990702113489972,0.6529118538547,0.243075878743625,7.60234105954929,1386.76097555818,21966985607.009,-3.26,7.16088874208611,11.6715794105855,9.78942836786099,43.8614428406363,23.9276105271035,37.7934066765663,17.9378338675662,4.31972107427378,2.18622600862784,1.12450765262233,13.7934066765663,6.5939169337831,4.31972107427378,2.18622600862784,1.12450765262233,94.1642000000001,436.37,436.132924208,30,412.178,8,14,12,8,14,17,170,2,0,0,0,0,0,0,0,0,0,0,0.625,0,0,247.86,203.403069041701,41.27247585322,19.1781487362873,9.58907436814364,0,0,0,12.7458498026588,34.9258562673554,25.4916996053175,0,14.0257857786238,14.6767587731683,5.72479862893054,23.8772211518074,84.1758933064541,8.58719794339581,10.6196267065768,0,49.4396510299436,12.9937193686319,0,0,0,35.6915806105104,10.6196267065768,93.4026500622182,28.7672231044309,0,60.1696863066998,0,2.8236841566564,5.72479862893054,0,0,0,0,108.744577715663,0,0,0,0,0,0,30.6528491466433,33.3430189987757,28.7672231044309,0,183.305848970453,75.1813691097503,17.1560884572533,-9.65360188158461,-17.2987607774965,0,-29.2404264334757,-9.95051744490011,0,0,16,0,0,0,0,0,0,2,0,12,0,30,47,6,0,0,0,0,17,26,14,0,0,0,0,6,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63999999999999
otro,222.mol2,53,26,27,0,15,3,8,0,0,0,0,0,0,0,25,52,48,47,20,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864340038595352,997.409260314305,9797.38833910417,10382.987360251,0.096061877541397,0.943600141189742,5.29697317539333,0.000946051113354,0.995375364213532,0.739675188379751,0.123746152998319,7.74270090927455,1411.74890869256,10431658352.953,-2.24,4.97084485272071,13.0290357686557,11.3379836389979,43.3698790090736,23.1295868157451,39.1076271102108,18.6992678967107,3.3646831340861,1.63471804990346,0.705300910385803,12.1076271102108,5.72463394835533,3.3646831340861,1.63471804990346,0.705300910385803,89.6473000000001,377.394,377.179814824001,26,350.178,7,11,10,7,11,17,150,1,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0,0,185.29,188.77610502292,36.364672824294,14.3836115522155,4.79453718407182,0,0,0,25.9706668212838,42.7934745078416,10.48520056984,14.8594690933557,7.49186010527819,7.33837938658414,4.2935989716979,17.9079158638556,71.2640788591052,5.72479862893054,15.9294400598651,0,50.4593946862625,19.4905790529478,0,0,0,23.8150955932071,15.9294400598651,83.2879100314657,19.1781487362873,0,59.7587628460177,0,4.2355262349846,4.2935989716979,0,0,0,0,109.694509392283,0,0,0,0,0,0,20.4352327644288,37.3754959873195,19.1781487362873,0,208.90969602668,49.4710187667531,8.83945842198821,0,-11.0277520772132,-9.61008458041549,-24.2649274345966,-18.900742456529,0,0,15,0,0,0,0,0,0,3,0,8,0,26,48,4,0,0,0,0,17,19,11,0,0,0,0,4,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78599999999999
mix,223.mol2,79,37,42,0,24,4,9,0,0,0,0,0,0,0,36,78,72,68,26,6,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02033844568722,2812.17956701427,26088.8586055556,27757.3041215493,0.101313137425008,0.939891658473474,7.3067716602636,0.000334221779256,0.994854586452262,0.72696932177003,0.074586459055743,7.97943239673043,2347.43015209076,402851159327224,-3.03,6.56989485990475,19.130498248945,16.3564265073324,64.6792800858321,34.200954020791,59.4630889961746,28.8602921231488,4.94882951671712,2.5083221225877,1.19266588461698,17.4630889961746,8.33287177029347,4.94882951671712,2.5083221225877,1.19266588461698,132.262,530.619000000001,530.295178924001,37,488.283,6,13,9,6,13,25,212,4,0,0,0,0,0,0,0,0,0,0,0.708333333333333,0,0,196.81,276.426886146383,20.8372430887912,29.5972163783749,14.9209726340025,0,0,38.3956634686488,25.4916996053175,67.0204399170698,33.964120508312,0,8.42473496764009,22.0151381597524,7.33837938658414,5.96930528795185,99.6427614379107,2.86239931446527,20.7460621565074,0,83.0340840588688,25.9874387372638,12.1041434920711,0,0,29.5980242053579,10.6196267065768,93.3808328850707,23.9726859203591,0,126.780341270013,12.1041434920711,5.68608347112167,1.43119965723263,0,0,0,0,171.469752650069,0,0,0,0,0,0,20.636684024302,57.8957908077149,23.9726859203591,0,330.081120187972,66.4292676513992,7.71478513506791,-5.44795787300507,-15.681932850175,-5.26205326911253,-49.6641325955823,-28.252429719898,0,0,24,0,0,0,0,0,0,4,0,9,0,37,72,6,0,0,0,0,25,22,13,0,0,0,0,5,4,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967100000000004
otro,224.mol2,48,24,24,0,14,4,6,0,0,0,0,0,0,0,24,48,44,40,16,4,4,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.972715543304228,1232.75388172124,6327.96490654729,6899.87167700006,0.178663305555447,0.91711341931776,4.58212171700305,0.000743955004252,0.983910271949633,0.558604050253808,0.181849723286162,3.98200565002301,1220.6899355421,1273437074.95192,-2.2,4.49626818710551,9.18250529255439,6.12558383810091,39.0330157158901,20.8375461685304,35.238344124783,17.1814231065253,3.45379261805394,1.87746032745351,0.944864063539255,11.238344124783,5.47049933459767,3.45379261805394,1.87746032745351,0.944864063539255,80.6764,344.368,344.169584488001,24,320.176,4,10,6,4,10,12,136,4,0,1,1,0,1,1,0,0,0,1,0.714285714285714,0,0,139.28,173.248437757361,10.6196267065768,29.5972163783749,10.1264354499307,0,0,0,25.4916996053175,45.8881233896064,8.22455133702132,12.0357849366993,2.8236841566564,26.4911182318713,0,0,62.698470972901,0,20.7460621565074,0,51.2312687766082,12.9937193686319,0,0,0,23.628718917406,10.6196267065768,69.2037263147555,19.1781487362873,0,66.6106549633133,0,5.68608347112167,0,0,0,0,0,108.599769219154,0,0,0,0,0,0,10.4190676420876,33.1012545945261,19.1781487362873,0,185.274419022587,51.1319918156668,1.97770296577713,0,-10.7234873703868,-9.39023177082792,-19.1640868514695,-16.9396411446804,0,0,14,0,0,0,0,0,0,2,2,6,0,24,38,4,0,6,0,0,12,16,10,0,0,0,0,4,2,4,8,0,4,2,0,0,0,1,0,0,0,0,0,0,-0.994599999999996
otro,226.mol2,100,48,52,0,30,8,10,0,0,0,0,0,0,0,48,100,92,84,32,8,8,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.45995007188755,7036.02913069238,14681.5990005998,17810.5872363548,0.395047565659739,0.824318637323302,5.37228775511491,0.00011715679711,0.918660666876684,0.235953651611794,0.2896276408762,6.06926342630345,3208.33587199918,1.67751541560153E+027,-4.32,8.69138759633561,22.2858564060934,15.9890739287373,81.6518178694071,43.1217381014583,74.6601916686383,36.5443920063495,6.82372815009366,3.71484698983421,1.95343524012288,22.6601916686383,11.0974002569221,6.82372815009366,3.71484698983421,1.95343524012288,170.5072,684.792000000002,684.380639864002,48,632.376,9,18,10,9,18,20,272,8,0,1,1,0,1,1,0,0,0,1,0.733333333333333,0,0,264.47,353.398495902132,42.2775016641258,43.5658312936184,5.06321772496535,0,0,32.3435917226132,38.7165166239426,70.5617774006704,28.1341890451046,30.0894623417482,9.8828945482974,50.1198371492773,0,0,118.931351605575,1.43119965723263,42.231911197984,0,114.853354922895,26.0495642958641,0,0,0,47.2574378348121,37.1686934730186,120.209223866773,38.3562974725746,0,143.706510496466,0,11.31409420553,0,0,0,0,0,230.392268251556,0,0,0,0,0,0,10.318342012151,67.5756361095715,28.0849615888698,14.3836115522155,431.829108309839,116.268577461761,-11.0492598291324,0,-30.8837963113048,-31.691974754468,-53.414201862516,-41.2251196808461,0,0,30,0,0,0,0,0,0,2,6,10,0,48,74,8,0,18,0,0,20,28,18,0,0,0,0,8,2,4,16,0,12,6,0,0,0,0,0,0,0,1,0,0,-2.543
otro,228.mol2,74,44,30,0,26,2,16,0,0,0,0,0,0,0,46,76,72,56,26,4,4,0,0,20,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.10421025788311,3218.05705826052,24187.5438006558,25574.662086635,0.125829895517651,0.945762009238665,6.50239279747957,0.00029389224371,0.992051832009808,0.670817263672581,0.129106478715993,2.48788234934061,2554.14539820169,581237988429093,-4.72,11.3286968449931,14.1672717108986,7.24806191268819,57.8775862196518,33.7265466467881,50.4263998384217,24.5455719008132,7.32846814936465,4.64564704277376,2.70315586020067,20.4263998384217,10.5686618051747,7.32846814936465,4.64564704277376,2.70315586020067,140.4524,626.524000000001,626.159532880001,44,596.284,12,18,16,12,18,20,240,2,2,1,1,0,1,1,2,0,0,3,0.384615384615385,0,0,313.1,289.639027372733,71.181434525249,9.58907436814364,9.58907436814364,0,0,6.0424187076633,29.7331263223502,0,48.9185274802906,36.9590753776662,37.8575164264913,7.15599828616317,18.9703577448662,11.9386105759037,107.23729472268,14.3119965723263,10.6196267065768,0,42.4358750714492,19.6769557287489,46.9024480134075,0,22.9980473331356,23.7529700346067,10.6196267065768,143.754661634021,19.0628002757437,0,57.0331008812486,30.2120935383165,2.8236841566564,1.43119965723263,0,0,22.9980473331356,0,166.385922887925,0,0,0,0,0,0,55.8249448648722,45.1754391376765,20.5489072924575,0,250.983445194471,55.2863578811317,36.6050320289441,-6.04816537863306,-18.0674553158797,-18.2588116070464,-23.2466441579338,-14.0870919783874,0,0,26,0,0,0,0,0,0,2,0,15,1,44,54,4,0,12,6,0,20,34,18,0,0,0,0,4,11,6,5,1,12,5,0,0,0,3,0,0,0,0,0,0,-3.45899999999999
c,229.mol2,120,71,49,0,42,3,26,0,0,0,0,0,0,0,75,124,118,94,45,6,6,0,0,30,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.37934109915609,14464.9846950743,56268.2380329673,65861.0326609309,0.219628877815259,0.854347946875511,8.2156771830243,5.90631766908427E-05,0.975583495160517,0.480339768597567,0.119170223076067,2.02444696399337,4517.33627670977,3.63406294025337E+038,-7.16,18.4663955741522,23.170657458151,12.066612801414,93.7305928918508,54.5882493558511,81.9560963385603,40.0889785773795,12.0936056960507,7.77723437277849,4.61056735563461,32.9560963385603,17.2153651434578,12.0936056960507,7.77723437277849,4.61056735563461,225.1574,1011.849,1011.260428688,71,962.456999999999,19,29,26,19,29,33,388,3,3,2,2,0,2,2,3,0,0,5,0.428571428571429,0,0,499.11,467.47762860931,116.617822932781,14.3836115522155,14.3836115522155,0,0,6.0424187076633,47.3814152293738,0,77.4900668889465,73.9181507553325,56.786274639737,12.8807969150937,27.739936788683,17.9079158638556,174.813888897438,22.8991945157222,15.9294400598651,0,78.8538576745488,32.7949262145814,70.114188412128,0,34.4970709997034,35.6294550519101,15.9294400598651,238.327128803345,33.3310633674157,0,95.483661749707,42.2969309536431,4.2355262349846,1.43119965723263,0,0,34.4970709997034,0,267.818938412737,0,0,0,0,0,0,91.2146569653155,72.2481691187326,19.8666457768963,14.3836115522155,429.603673031052,89.1005928238735,58.3017457175182,-12.0833822593959,-32.5241708477478,-31.5367658995702,-49.2922090137007,-26.0694835520294,0,0,42,0,0,0,0,0,0,3,0,24,2,71,88,6,0,21,9,0,33,55,29,0,0,0,0,6,18,9,8,2,18,10,0,0,0,5,0,0,0,0,0,0,-6.19109999999998
c,230.mol2,117,70,47,0,42,3,25,0,0,0,0,0,0,0,75,122,116,92,45,6,6,0,0,30,6,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1.15269808058616,19489.227580876,42958.2816413756,59522.4675052119,0.327426405485786,0.7217154033074,7.83347654681413,3.70315037018496E-05,0.944876684541775,0.326394038222858,0.084045002679532,1.83836755694822,4319.93339290164,8.43506336793734E+036,-7.12,18.2441775164687,21.6689407157836,10.844158770433,91.0234861106643,53.1740357934781,79.5478480480965,39.2724819964518,12.1956677686667,7.92096311206112,4.75359078988868,32.5478480480965,17.2153651434578,12.1956677686667,7.92096311206112,4.75359078988868,221.3948,993.834000000001,993.249864004001,70,946.457999999999,17,28,25,17,28,24,380,3,3,3,3,0,3,3,3,0,0,6,0.428571428571429,0,0,467.88,459.013593664306,111.137069504366,14.3836115522155,14.3836115522155,0,0,6.0424187076633,47.3814152293738,0,70.9310816460302,80.4771359982488,56.786274639737,11.4495972578611,26.3087371314503,17.9079158638556,169.333135469023,20.0367952012569,15.9294400598651,0,78.8538576745488,32.7949262145814,70.114188412128,0,34.4970709997034,35.6294550519101,15.9294400598651,226.678312763898,38.0679263212157,0,95.483661749707,42.2969309536431,4.2355262349846,0,0,0,34.4970709997034,0,267.818938412737,0,0,0,0,0,0,85.7339035369012,65.2734941357567,14.3898470772634,23.9726859203591,423.350591081481,91.1150832346083,51.1687969444795,-12.2177534373023,-33.2085482427297,-32.2708966521916,-49.2818278841563,-26.6554450441893,0,0,42,0,0,0,0,0,0,3,0,20,5,70,74,6,0,33,9,0,24,53,28,0,0,0,0,6,14,6,2,5,21,16,0,0,0,5,0,0,0,1,0,0,-5.71119999999998
h,232.mol2,142,69,73,0,41,7,21,0,0,0,0,0,0,0,69,142,134,129,56,8,8,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32350007853538,4648.74583013418,2.8636809891245E+048,-4.56,13.7295273763656,35.5255141660286,24.2182834071929,115.189505486453,61.9483785137602,105.203709268241,51.0520400003309,9.56004193765576,5.37571888646271,2.71164732395235,32.2037092682408,15.7196680187286,9.56004193765576,5.37571888646271,2.71164732395235,232.604699999999,1000.063,999.485952356002,69,926.478999999999,14,28,23,14,28,49,398,5,0,1,1,0,1,1,0,0,0,1,0.804878048780488,0,0,427.88,501.869919406721,75.9057572641314,44.3958245675623,15.189653174896,0,0,5.15571272675054,64.3321510122467,121.625974749441,47.73573229217,57.6133970688353,9.08589631898764,50.1139735876208,0,7.40050494518448,195.207221449787,10.0183976006284,31.1190932347612,5.15571272675054,150.437970545477,59.1370810506108,0,0,0,47.4791010998113,15.9294400598651,243.268122573409,47.7723491499029,0,176.468628333983,5.15571272675054,9.96032486391514,0,0,0,0,0,288.173245930661,0,0,0,0,0,0,75.9660942100764,100.853477278587,33.5617602885028,0,609.038934450959,97.3507638933002,31.6701283256087,-2.85028770995575,-21.3843222965594,-5.31703491368504,-129.245247376218,-46.6796010401172,0,0,41,0,0,0,0,0,0,7,0,20,1,69,128,8,0,6,0,0,49,49,28,0,0,0,0,7,14,13,29,1,1,4,0,0,0,1,0,0,0,0,0,0,-4.21680000000001
mix,233.mol2,57,29,28,0,16,4,9,0,0,0,0,0,0,0,28,56,51,47,19,5,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09393488373137,3494.04861387242,6508.0520022451,8910.9887391457,0.392105603110368,0.730340054595225,4.74269364158323,0.000209024010626,0.919920211762659,0.247139782862695,0.227048349575025,7.69779652842991,1449.16742050905,49442840931.4147,-2.77,5.89277500342429,12.641839740601,10.9695896992224,46.5245795474528,24.8795868157451,41.4630889961746,19.8602921231488,3.94882951671712,1.96388938684223,0.900926893796117,13.4630889961746,6.33287177029346,3.94882951671712,1.96388938684223,0.900926893796117,95.42,420.419,420.185628476001,29,392.195,6,13,9,6,13,18,166,4,0,0,0,0,0,0,0,0,0,0,0.6875,0,0,196.81,206.527365261045,20.8372430887912,29.5972163783749,14.9209726340025,0,0,0,12.7458498026588,51.3711576142873,31.2226033959715,0,8.42473496764009,27.9223178891039,1.43119965723263,5.96930528795185,80.4521416515276,2.86239931446527,20.7460621565074,0,44.7965346508926,25.9874387372638,0,0,0,29.5980242053579,10.6196267065768,93.3808328850707,23.9726859203591,0,69.3521720756538,0,5.68608347112167,1.43119965723263,0,0,0,0,121.128059750022,0,0,0,0,0,0,20.636684024302,38.7051710213318,23.9726859203591,0,213.666852070879,64.1312324159126,8.2411559194861,-5.25075213175006,-14.7194117666003,0,-20.0672249007639,-26.9185182738303,0,0,16,0,0,0,0,0,0,4,0,9,0,29,51,5,0,0,0,0,18,22,13,0,0,0,0,5,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9297
otro,234.mol2,54,28,26,0,16,4,8,0,0,0,0,0,0,0,28,54,49,44,18,5,5,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.08760141774757,1297.30303944846,9248.46777761564,9712.33855647042,0.133572674789451,0.95223902295439,5.01710642324602,0.000734014331269,0.991039020699786,0.654249342961739,0.174881530777735,4.00933992729825,1529.89326476623,17041015926.8933,-2.57,5.73799605708017,10.1053114147521,6.54763968425571,43.8174727662663,23.5202148082384,39.0548407057107,19.0243128897031,4.19013140031032,2.33814503001962,1.26214712063502,13.0548407057107,6.35235442281151,4.19013140031032,2.33814503001962,1.26214712063502,91.4945,402.404,402.175063792001,28,376.196,4,12,8,4,12,15,158,5,0,1,1,0,1,1,0,0,0,1,0.6875,0,0,167.79,197.982603951214,10.4186215443956,39.2916632932972,10.1264354499307,0,0,0,12.7458498026588,48.6296405019468,33.964120508312,0,7.01289288931189,27.9223178891039,5.90717972935151,0,73.9314913820923,1.43119965723263,20.3361585340695,0,44.7965346508926,25.9874387372638,0,0,0,29.5358986467575,5.30981335328838,93.1098088662136,23.9726859203591,0,69.3521720756538,0,4.27424139279347,0,0,0,0,0,120.656030568983,0,0,0,0,0,0,15.5278758331948,35.8621292857709,23.9726859203591,0,199.98188150451,63.5166185413619,6.89643061795738,-4.88978893750517,-13.9973426790703,0,-19.2397069574693,-26.6847587564508,0,0,16,0,0,0,0,0,0,3,1,8,0,28,44,5,0,5,0,0,15,20,12,0,0,0,0,5,3,6,9,0,3,2,0,0,1,0,0,0,0,0,0,0,-1.7617
otro,235.mol2,51,30,21,0,20,3,7,0,0,0,0,0,0,0,32,53,50,35,14,3,3,0,0,18,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.718642900773016,771.887655028104,15351.6369827228,15735.0600694408,0.049055272215147,0.975632562886582,6.19247055114129,0.001263956686613,0.998796065404694,0.86034637894978,0.059031500068268,2.13040354056665,1810.37664553256,25228293557.4269,-3.95,6.79430697004554,9.03301748282811,4.54031687247551,39.5575952633429,23.2078850777299,35.1993788197469,17.5020543012107,4.96870221151003,3.10837705775454,1.78990335130564,14.1993788197469,7.47463394835533,4.96870221151003,3.10837705775454,1.78990335130564,105.7801,415.402,415.137950012001,30,394.234,6,10,8,6,10,11,158,2,2,0,1,0,0,1,2,0,0,3,0.25,0,0,160.71,200.977949179169,35.7917224248056,9.58907436814364,4.99240473263567,0,0,12.0848374153266,30.5425997319826,21.2182707056532,23.463729988926,6.55898524291629,31.8396239581417,11.8049250737091,11.631978358282,0,58.1462325855823,5.72479862893054,10.6196267065768,4.99240473263567,12.390817369679,19.5527046115482,47.3814152293738,0,22.9980473331356,17.7121048030606,10.6196267065768,69.4427332763178,9.53140013787187,0,42.8557434113485,41.2469169786154,2.8236841566564,0,0,0,22.9980473331356,0,130.654716053374,0,0,0,0,0,0,25.4276374970645,33.8467240819403,9.58907436814364,0,170.56670096756,30.0148694135604,14.4442394748117,-2.42103025711228,-10.3532704428592,-10.5145699839475,-4.45138198177317,-12.5355571902404,0,0,20,0,0,0,0,0,0,2,1,6,1,30,34,2,0,10,7,0,11,17,10,0,0,0,0,2,4,4,3,2,13,2,0,0,1,2,0,0,0,0,0,0,0.590700000000001
